collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.enterer,collection.reference_no,pubyr,state,county,latdec,lngdec,geogscale,spatial_resolution,geogcomments,10_my_bin,ma_max,ma_min,ma_mid,zone,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution2,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created
87853,PaleoDB,A. Hendy,,Baculites,cf.,haresi,,,,,A. Hendy,27708,1986,Colorado,Pueblo,38.269167,-104.612778,basin,,"SPECIFIC LOCATION: Pueblo, Colorado. LAT/LONG: estimated based on Pueblo, Colorado.",Cretaceous 7,84.9,70.6,77.75,,,Niobrara,Smoky Hill Shale,,,,,,,,,group of beds,"STRATIGRAPHIC RELATIONS: From the Smoky Hill Shale Mbr of the Niobrara Fm, which regionally overlies the First Hays Limestone and the Carlisle Shale . AGE: Early Campanian, on the basis of inoceramid and ammonite biostratigraphy. STRATIGRAPHIC POSITION: List representative of the the uppermost chalky shale unit of the Smoky Hill Shale.","SPECIFIC LITHOLOGY: Shale. LITHIFICATION: Lithified, on the basis of facies description and figured specimens.",,lithified,,"""shale""",Y,,,,,,deep subtidal shelf,,"body,cast,mold/impression",ENVIRONMENT: Offshore marine carbonate environment.,,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"surface (in situ),field collection,survey of museum collection,observed (not collected)",,,UNSM,,,,,"COLLECTORS: Scott, Cobban, Merewether, and Buckhorn (1984). REPOSITORY: USNM.","COVERAGE: Exhaustive for ammonoids, nautiloids, and bivalves. NOMENCLATURE: Not an authoritative publication, but with modern nomenclature, and identifications to species-level.",26/03/2009 12:45
162249,,A. Hendy,,Anaklinoceras,,reflexum,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Axonoceras,,compressum,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Baculites,,compressus,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Baculites,,cuneatus,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Hoploscaphites,,landesi,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Jeletzkytes,,brevis,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Jeletzkytes,cf.,nodosus,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Jeletzkytes,,sp.,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Nostoceras,,sp.,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Herrickiceras,,costatus,,Placenticeras,,costatum,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
162249,,A. Hendy,,Placenticeras,,meeki,,,,,A. Hendy,52857,2007,Colorado,Grand,40.058889,-106.388889,local area,,"SPECIFIC LOCATION: Kremmling Paleontological Resource Area, N of Kremmling, Grand Co., Colorado. LAT/LONG: estimated based on Kremmling, Grand Co., Colorado.",Cretaceous 7,84.9,70.6,77.75,Baculites compressus/cuneatus,,Pierre Shale,,,,,,,,,,member,"STRATIGRAPHIC RELATIONS: From an unnamed member of the Pierre Shale, which lies between the Carter Sandstone Member and the Gunsight Pass Member. AGE: Late Campanian, on the basis of ammonoid biostratigraphy. STRATIGRAPHIC POSITION: From 116 m above the top of the Carter Sandstone Member.","SPECIFIC LITHOLOGY: Silty shale interval containing calcite-cemented concretions. LITHIFICATION: Lithified, on the basis of figured specimens.",concretionary,lithified,silty,"""shale""",Y,,,,,,transition zone/lower shoreface,,"body,cast,mold/impression,concretion,original calcite,replaced with calcite","ENVIRONMENT: Shallow, relatively nearshore environment.",,,,,,,,,,,,,,,"macrofossils,mesofossils",,taxonomic,,"surface (float),surface (in situ),field collection",,,,Harries,2002-2005,,,"COLLECTOR: P. Harries and students, 2004-2005. REPOSITORY: University of Colorado (UCB).","COVERAGE: Exhaustive for molluscs. NOMENCLATURE: Not an authoritative publication, but with variably modern and antiquated nomenclature, and species-resolution identifications.",21/09/2014 13:26
